teensy_ms,esp_ms,sensor,accel_x,accel_y,accel_z,magnitude
112767,527982,IMU,0.06,-0.09,7.76,7.76
112867,528082,IMU,0.07,-0.09,7.74,7.74
112967,528182,IMU,0.06,-0.07,7.75,7.75
113067,528282,IMU,0.07,-0.07,7.75,7.75
113167,528382,IMU,0.06,-0.08,7.76,7.76
113267,528482,IMU,0.06,-0.10,7.76,7.76
113367,528582,IMU,0.05,-0.08,7.76,7.76
113467,528682,IMU,0.08,-0.08,7.74,7.74
113567,528782,IMU,0.07,-0.07,7.74,7.74
113667,528882,IMU,0.05,-0.08,7.74,7.74
113767,528982,IMU,0.07,-0.08,7.78,7.78
113867,529082,IMU,0.05,-0.07,7.73,7.73
113967,529182,IMU,0.06,-0.09,7.76,7.76
114067,529282,IMU,0.07,-0.10,7.75,7.75
114167,529382,IMU,0.07,-0.07,7.73,7.73
114267,529482,IMU,0.07,-0.09,7.73,7.73
114448,529663,IMU,0.07,-0.08,7.74,7.74
114467,529682,IMU,0.06,-0.07,7.74,7.74
114567,529782,IMU,0.08,-0.06,7.75,7.75
114667,529882,IMU,0.05,-0.08,7.76,7.76
114767,529982,IMU,0.05,-0.08,7.72,7.72
114867,530082,IMU,0.06,-0.08,7.76,7.76
114967,530182,IMU,0.05,-0.08,7.75,7.75
115067,530282,IMU,0.06,-0.08,7.73,7.73
115167,530382,IMU,0.05,-0.07,7.73,7.73
115267,530482,IMU,0.06,-0.06,7.74,7.74
115367,530582,IMU,0.06,-0.09,7.75,7.75
115467,530682,IMU,0.06,-0.08,7.76,7.76
115567,530782,IMU,0.07,-0.07,7.77,7.77
115667,530882,IMU,0.06,-0.06,7.72,7.72
115767,530982,IMU,0.06,-0.08,7.75,7.75
115867,531082,IMU,0.06,-0.06,7.73,7.73
115967,531182,IMU,0.05,-0.06,7.75,7.75
116067,531282,IMU,0.05,-0.08,7.73,7.73
116167,531382,IMU,0.07,-0.07,7.74,7.74
116267,531482,IMU,0.06,-0.09,7.73,7.73
116448,531663,IMU,0.08,-0.08,7.76,7.76
116467,531682,IMU,0.06,-0.08,7.75,7.76
116567,531782,IMU,0.07,-0.07,7.74,7.74
116667,531882,IMU,0.08,-0.05,7.74,7.74
116767,531982,IMU,0.04,-0.08,7.76,7.76
116867,532082,IMU,0.05,-0.08,7.75,7.75
116967,532182,IMU,0.08,-0.09,7.74,7.74
117067,532282,IMU,0.06,-0.08,7.74,7.74
117167,532382,IMU,0.06,-0.09,7.71,7.71
117267,532482,IMU,0.05,-0.09,7.74,7.74
117367,532582,IMU,0.07,-0.07,7.74,7.74
117467,532682,IMU,0.06,-0.07,7.72,7.73
117567,532782,IMU,0.06,-0.08,7.75,7.75
117667,532882,IMU,0.08,-0.10,7.75,7.75
117767,532982,IMU,0.07,-0.08,7.74,7.74
117867,533082,IMU,0.06,-0.07,7.74,7.74
117967,533182,IMU,0.05,-0.07,7.76,7.76
118067,533282,IMU,0.05,-0.08,7.70,7.70
118167,533382,IMU,0.04,-0.08,7.73,7.74
118267,533482,IMU,0.05,-0.08,7.75,7.75
118448,533663,IMU,0.06,-0.08,7.75,7.75
118467,533682,IMU,0.07,-0.08,7.75,7.75
118567,533782,IMU,0.04,-0.08,7.74,7.74
118667,533882,IMU,0.07,-0.10,7.73,7.73
118767,533982,IMU,0.07,-0.08,7.74,7.74
118867,534082,IMU,0.06,-0.07,7.75,7.75
118967,534182,IMU,0.06,-0.08,7.73,7.73
119067,534282,IMU,0.06,-0.08,7.77,7.77
119167,534382,IMU,0.06,-0.10,7.75,7.75
119267,534482,IMU,0.05,-0.09,7.75,7.75
119367,534582,IMU,0.08,-0.09,7.73,7.73
119467,534682,IMU,0.07,-0.09,7.74,7.74
119567,534782,IMU,0.06,-0.10,7.76,7.76
119667,534882,IMU,0.07,-0.09,7.73,7.73
119767,534982,IMU,0.06,-0.09,7.76,7.76
119867,535082,IMU,0.06,-0.08,7.74,7.74
119967,535182,IMU,0.07,-0.07,7.75,7.75
120067,535282,IMU,0.05,-0.09,7.75,7.75
120167,535382,IMU,0.06,-0.08,7.77,7.77
120267,535482,IMU,0.06,-0.09,7.77,7.77
120448,535663,IMU,0.06,-0.08,7.74,7.74
120467,535682,IMU,0.07,-0.07,7.72,7.72
120567,535782,IMU,0.04,-0.06,7.77,7.77
120667,535882,IMU,0.06,-0.07,7.75,7.75
120767,535982,IMU,0.04,-0.07,7.76,7.76
120867,536082,IMU,0.06,-0.09,7.71,7.71
120967,536182,IMU,0.06,-0.08,7.73,7.73
121067,536282,IMU,0.08,-0.07,7.75,7.75
121167,536382,IMU,0.05,-0.07,7.76,7.76
121267,536482,IMU,0.08,-0.07,7.79,7.79
121367,536582,IMU,0.04,-0.08,7.74,7.74
121467,536682,IMU,0.06,-0.07,7.74,7.74
121567,536782,IMU,0.06,-0.06,7.75,7.76
121667,536882,IMU,0.06,-0.09,7.74,7.74
121767,536982,IMU,0.04,-0.07,7.73,7.73
121867,537082,IMU,0.05,-0.08,7.75,7.75
121967,537182,IMU,0.06,-0.09,7.72,7.72
122067,537282,IMU,0.06,-0.09,7.73,7.73
122167,537382,IMU,0.05,-0.07,7.74,7.74
122267,537482,IMU,0.06,-0.08,7.72,7.72
122448,537663,IMU,0.06,-0.07,7.76,7.76
122467,537682,IMU,0.06,-0.05,7.73,7.73
122567,537782,IMU,0.07,-0.07,7.77,7.77
122667,537882,IMU,0.04,-0.08,7.72,7.72
122767,537982,IMU,0.05,-0.09,7.76,7.76
122867,538082,IMU,0.06,-0.11,7.74,7.74
122967,538182,IMU,0.07,-0.07,7.76,7.76
123067,538282,IMU,0.05,-0.08,7.75,7.75
123167,538382,IMU,0.06,-0.08,7.72,7.72
123267,538482,IMU,0.06,-0.08,7.74,7.74
123367,538582,IMU,0.07,-0.08,7.77,7.77
123467,538682,IMU,0.05,-0.08,7.77,7.77
123567,538782,IMU,0.06,-0.08,7.75,7.75
123667,538882,IMU,0.07,-0.07,7.74,7.74
123767,538982,IMU,0.06,-0.09,7.73,7.73
123867,539082,IMU,0.07,-0.09,7.75,7.75
123967,539182,IMU,0.06,-0.08,7.74,7.74
124067,539282,IMU,0.07,-0.08,7.72,7.72
124167,539382,IMU,0.06,-0.07,7.73,7.73
124267,539482,IMU,0.07,-0.06,7.74,7.74
124448,539663,IMU,0.06,-0.08,7.76,7.76
124467,539682,IMU,0.06,-0.08,7.76,7.76
124567,539782,IMU,0.08,-0.06,7.74,7.74
124667,539882,IMU,0.05,-0.06,7.75,7.75
124767,539982,IMU,0.06,-0.09,7.76,7.76
124867,540082,IMU,0.07,-0.08,7.74,7.74
124967,540182,IMU,0.06,-0.07,7.74,7.74
125067,540282,IMU,0.05,-0.09,7.75,7.75
125167,540382,IMU,0.06,-0.06,7.77,7.77
125267,540482,IMU,0.07,-0.08,7.72,7.72
125367,540582,IMU,0.05,-0.08,7.73,7.73
125467,540682,IMU,0.08,-0.08,7.77,7.77
125567,540782,IMU,0.06,-0.08,7.75,7.75
125667,540882,IMU,0.07,-0.08,7.74,7.74
125767,540982,IMU,0.06,-0.09,7.74,7.74
125867,541082,IMU,0.05,-0.08,7.79,7.79
125967,541182,IMU,0.05,-0.06,7.76,7.76
126067,541282,IMU,0.04,-0.08,7.76,7.76
126167,541382,IMU,0.05,-0.07,7.73,7.73
126267,541482,IMU,0.07,-0.08,7.77,7.77
126448,541663,IMU,0.05,-0.06,7.73,7.73
126467,541682,IMU,0.06,-0.07,7.71,7.71
126567,541782,IMU,0.05,-0.06,7.78,7.78
126667,541882,IMU,0.04,-0.08,7.76,7.76
126767,541982,IMU,0.04,-0.08,7.74,7.74
126867,542082,IMU,0.06,-0.08,7.70,7.70
126967,542182,IMU,0.05,-0.08,7.72,7.72
127067,542282,IMU,0.05,-0.09,7.72,7.72
127167,542382,IMU,0.04,-0.08,7.76,7.76
127267,542482,IMU,0.09,-0.07,7.75,7.75
127367,542582,IMU,0.07,-0.10,7.75,7.75
127467,542682,IMU,0.06,-0.08,7.75,7.75
127567,542782,IMU,0.08,-0.08,7.78,7.78
127667,542882,IMU,0.04,-0.05,7.74,7.74
127767,542982,IMU,0.06,-0.07,7.77,7.77
127867,543082,IMU,0.05,-0.06,7.76,7.76
127967,543182,IMU,0.06,-0.07,7.74,7.74
128067,543282,IMU,0.05,-0.08,7.77,7.77
128167,543382,IMU,0.07,-0.10,7.75,7.75
128267,543482,IMU,0.05,-0.06,7.74,7.74
128448,543663,IMU,0.06,-0.08,7.74,7.74
128467,543682,IMU,0.07,-0.07,7.74,7.74
128567,543782,IMU,0.06,-0.09,7.71,7.71
128667,543882,IMU,0.05,-0.10,7.73,7.73
128767,543982,IMU,0.05,-0.07,7.73,7.73
128867,544082,IMU,0.08,-0.07,7.73,7.73
128967,544182,IMU,0.05,-0.09,7.75,7.75
129067,544282,IMU,0.06,-0.07,7.75,7.75
129167,544382,IMU,0.07,-0.09,7.76,7.76
129267,544482,IMU,0.07,-0.07,7.75,7.75
129367,544582,IMU,0.05,-0.09,7.72,7.72
129467,544682,IMU,0.07,-0.08,7.74,7.74
129567,544782,IMU,0.09,-0.08,7.73,7.74
129667,544882,IMU,0.08,-0.07,7.76,7.76
129767,544982,IMU,0.07,-0.09,7.76,7.76
129867,545082,IMU,0.06,-0.09,7.75,7.75
129967,545182,IMU,0.08,-0.07,7.76,7.76
130067,545282,IMU,0.08,-0.08,7.75,7.75
130167,545382,IMU,0.05,-0.09,7.74,7.74
130267,545482,IMU,0.06,-0.07,7.77,7.77
130448,545663,IMU,0.08,-0.07,7.74,7.74
130467,545682,IMU,0.05,-0.09,7.74,7.74
130567,545782,IMU,0.06,-0.07,7.74,7.74
130667,545882,IMU,0.04,-0.09,7.73,7.73
130767,545982,IMU,0.03,-0.06,7.74,7.74
130867,546082,IMU,0.06,-0.07,7.73,7.73
130967,546182,IMU,0.05,-0.08,7.73,7.73
131067,546282,IMU,0.06,-0.09,7.74,7.74
131167,546382,IMU,0.05,-0.11,7.74,7.74
131267,546482,IMU,0.06,-0.08,7.75,7.75
131367,546582,IMU,0.06,-0.07,7.74,7.74
131467,546682,IMU,0.08,-0.08,7.72,7.72
131567,546782,IMU,0.06,-0.11,7.78,7.78
131667,546882,IMU,0.08,-0.08,7.78,7.78
131767,546982,IMU,0.07,-0.06,7.72,7.72
131867,547082,IMU,0.06,-0.08,7.73,7.73
131967,547182,IMU,0.07,-0.09,7.73,7.73
132067,547282,IMU,0.07,-0.09,7.75,7.76
132167,547382,IMU,0.04,-0.08,7.73,7.73
132267,547482,IMU,0.07,-0.09,7.76,7.76
132448,547663,IMU,0.07,-0.09,7.75,7.75
132467,547682,IMU,0.06,-0.07,7.73,7.73
132567,547782,IMU,0.06,-0.07,7.73,7.73
132667,547882,IMU,0.06,-0.09,7.75,7.75
132767,547982,IMU,0.08,-0.07,7.76,7.76
132867,548082,IMU,0.06,-0.09,7.73,7.73
132967,548182,IMU,0.05,-0.07,7.75,7.75
133067,548282,IMU,0.07,-0.08,7.72,7.72
133167,548382,IMU,0.07,-0.08,7.74,7.74
133267,548482,IMU,0.06,-0.08,7.73,7.73
133367,548582,IMU,0.05,-0.09,7.72,7.72
133467,548682,IMU,0.07,-0.08,7.74,7.74
133567,548782,IMU,0.05,-0.10,7.73,7.73
133667,548882,IMU,0.06,-0.09,7.77,7.77
133767,548982,IMU,0.06,-0.08,7.76,7.76
133867,549082,IMU,0.07,-0.08,7.74,7.74
133967,549182,IMU,0.06,-0.09,7.75,7.75
134067,549282,IMU,0.09,-0.07,7.76,7.76
134167,549382,IMU,0.06,-0.09,7.76,7.76
134267,549482,IMU,0.06,-0.08,7.75,7.75
134448,549663,IMU,0.06,-0.09,7.76,7.76
134467,549682,IMU,0.06,-0.09,7.74,7.74
134567,549782,IMU,0.04,-0.10,7.74,7.74
134667,549882,IMU,0.07,-0.07,7.75,7.75
134767,549982,IMU,0.06,-0.09,7.75,7.75
134867,550082,IMU,0.05,-0.08,7.74,7.74
134967,550182,IMU,0.07,-0.08,7.73,7.73
135067,550282,IMU,0.05,-0.06,7.76,7.76
135167,550382,IMU,0.05,-0.07,7.76,7.76
135267,550482,IMU,0.07,-0.11,7.74,7.74
135367,550582,IMU,0.06,-0.09,7.75,7.75
135467,550682,IMU,0.08,-0.09,7.72,7.72
135567,550782,IMU,0.05,-0.09,7.76,7.76
135667,550882,IMU,0.06,-0.10,7.74,7.74
135767,550982,IMU,0.05,-0.08,7.72,7.73
135867,551082,IMU,0.07,-0.09,7.73,7.74
135967,551182,IMU,0.04,-0.09,7.75,7.75
136067,551282,IMU,0.06,-0.09,7.75,7.75
136167,551382,IMU,0.05,-0.09,7.72,7.72
136267,551482,IMU,0.08,-0.08,7.75,7.76
136448,551663,IMU,0.06,-0.08,7.74,7.74
136467,551682,IMU,0.06,-0.09,7.75,7.75
136567,551782,IMU,0.05,-0.08,7.72,7.72
136667,551882,IMU,0.06,-0.08,7.78,7.78
136767,551982,IMU,0.07,-0.08,7.72,7.72
136867,552082,IMU,0.06,-0.09,7.75,7.75
136967,552182,IMU,0.06,-0.08,7.74,7.74
137067,552282,IMU,0.05,-0.07,7.73,7.73
137167,552382,IMU,0.06,-0.08,7.72,7.73
137267,552482,IMU,0.06,-0.10,7.73,7.73
137367,552582,IMU,0.06,-0.09,7.73,7.73
137467,552682,IMU,0.05,-0.06,7.76,7.76
137567,552782,IMU,0.06,-0.07,7.72,7.72
137667,552882,IMU,0.07,-0.08,7.74,7.74
137767,552982,IMU,0.05,-0.09,7.71,7.71
137867,553082,IMU,0.05,-0.08,7.71,7.71
137967,553182,IMU,0.08,-0.09,7.72,7.72
138067,553282,IMU,0.08,-0.06,7.73,7.73
138167,553382,IMU,0.05,-0.07,7.74,7.74
138267,553482,IMU,0.06,-0.09,7.72,7.72
138448,553663,IMU,0.06,-0.08,7.78,7.79
138467,553682,IMU,0.06,-0.09,7.76,7.76
138567,553782,IMU,0.07,-0.07,7.74,7.74
138667,553882,IMU,0.06,-0.07,7.73,7.73
138767,553982,IMU,0.05,-0.08,7.73,7.73
138867,554082,IMU,0.07,-0.07,7.72,7.72
138967,554182,IMU,0.06,-0.08,7.74,7.74
139067,554282,IMU,0.06,-0.07,7.73,7.73
139167,554382,IMU,0.06,-0.07,7.75,7.75
139267,554482,IMU,0.05,-0.09,7.74,7.74
139367,554582,IMU,0.07,-0.09,7.76,7.76
139467,554682,IMU,0.06,-0.08,7.75,7.75
139567,554782,IMU,0.06,-0.08,7.74,7.74
139667,554882,IMU,0.07,-0.10,7.74,7.74
139767,554982,IMU,0.07,-0.09,7.73,7.73
139867,555082,IMU,0.07,-0.06,7.72,7.72
139967,555182,IMU,0.08,-0.09,7.76,7.76
140067,555282,IMU,0.07,-0.08,7.73,7.73
140167,555382,IMU,0.05,-0.08,7.73,7.73
140267,555482,IMU,0.04,-0.06,7.74,7.74
140448,555663,IMU,0.06,-0.09,7.77,7.77
140467,555682,IMU,0.05,-0.09,7.75,7.76
140567,555782,IMU,0.07,-0.08,7.74,7.74
140667,555882,IMU,0.05,-0.07,7.74,7.74
140767,555982,IMU,0.06,-0.07,7.75,7.75
140867,556082,IMU,0.08,-0.09,7.73,7.73
140967,556182,IMU,0.07,-0.08,7.75,7.75
141066,556282,IMU,0.05,-0.07,7.78,7.78
141166,556382,IMU,0.06,-0.08,7.75,7.76
141266,556482,IMU,0.05,-0.07,7.74,7.74
141367,556582,IMU,0.04,-0.07,7.75,7.75
141466,556682,IMU,0.05,-0.09,7.72,7.72
141566,556782,IMU,0.08,-0.08,7.76,7.76
141666,556882,IMU,0.06,-0.09,7.73,7.73
141766,556982,IMU,0.06,-0.07,7.75,7.75
141866,557082,IMU,0.07,-0.09,7.74,7.74
141966,557182,IMU,0.05,-0.06,7.77,7.77
142066,557282,IMU,0.06,-0.08,7.75,7.75
142166,557382,IMU,0.07,-0.10,7.74,7.74
142266,557482,IMU,0.05,-0.07,7.77,7.77
142448,557663,IMU,0.07,-0.10,7.76,7.76
142466,557682,IMU,0.05,-0.06,7.72,7.72
142566,557782,IMU,0.06,-0.10,7.73,7.73
142666,557882,IMU,0.07,-0.08,7.73,7.74
142766,557982,IMU,0.07,-0.06,7.74,7.74
142866,558082,IMU,0.06,-0.10,7.69,7.69
142966,558182,IMU,0.07,-0.09,7.71,7.71
143066,558282,IMU,0.05,-0.08,7.75,7.75
143166,558382,IMU,0.06,-0.07,7.73,7.73
143266,558482,IMU,0.06,-0.09,7.74,7.74
143366,558582,IMU,0.05,-0.07,7.75,7.75
143466,558682,IMU,0.05,-0.06,7.75,7.75
143566,558782,IMU,0.05,-0.06,7.73,7.73
143666,558882,IMU,0.07,-0.07,7.74,7.74
143766,558982,IMU,0.06,-0.09,7.75,7.75
143866,559082,IMU,0.03,-0.08,7.73,7.73
143966,559182,IMU,0.07,-0.07,7.73,7.74
144066,559282,IMU,0.05,-0.08,7.72,7.72
144166,559382,IMU,0.05,-0.08,7.76,7.76
144266,559482,IMU,0.06,-0.06,7.69,7.69
144448,559663,IMU,0.08,-0.07,7.74,7.74
144466,559682,IMU,0.05,-0.06,7.75,7.75
144566,559782,IMU,0.05,-0.07,7.76,7.76
144666,559882,IMU,0.05,-0.10,7.75,7.75
144766,559982,IMU,0.05,-0.09,7.73,7.73
144866,560082,IMU,0.06,-0.07,7.75,7.76
144966,560182,IMU,0.07,-0.08,7.76,7.76
145066,560282,IMU,0.06,-0.05,7.76,7.76
145166,560382,IMU,0.08,-0.07,7.76,7.76
145266,560482,IMU,0.06,-0.07,7.75,7.75
145366,560582,IMU,0.07,-0.08,7.74,7.74
145466,560682,IMU,0.06,-0.10,7.73,7.73
145566,560782,IMU,0.05,-0.06,7.76,7.76
145666,560882,IMU,0.07,-0.11,7.73,7.73
145766,560982,IMU,0.06,-0.08,7.75,7.75
145866,561082,IMU,0.06,-0.09,7.73,7.73
145966,561182,IMU,0.06,-0.07,7.73,7.74
146066,561282,IMU,0.05,-0.11,7.75,7.75
146166,561382,IMU,0.07,-0.09,7.74,7.74
146266,561482,IMU,0.09,-0.07,7.75,7.75
146448,561663,IMU,0.05,-0.10,7.73,7.73
146466,561682,IMU,0.04,-0.09,7.70,7.71
146566,561782,IMU,0.05,-0.06,7.74,7.74
146666,561882,IMU,0.06,-0.08,7.76,7.76
146766,561982,IMU,0.05,-0.09,7.74,7.74
146866,562082,IMU,0.07,-0.06,7.75,7.75
146966,562182,IMU,0.06,-0.08,7.73,7.74
147066,562282,IMU,0.06,-0.10,7.72,7.72
147166,562382,IMU,0.06,-0.07,7.75,7.75
147266,562482,IMU,0.05,-0.09,7.73,7.74
147366,562582,IMU,0.03,-0.07,7.72,7.72
147466,562682,IMU,0.05,-0.09,7.75,7.76
147566,562782,IMU,0.05,-0.09,7.75,7.75
147666,562882,IMU,0.06,-0.06,7.75,7.75
147766,562982,IMU,0.06,-0.07,7.74,7.74
147866,563082,IMU,0.05,-0.08,7.68,7.68
147966,563182,IMU,0.06,-0.08,7.73,7.73
148066,563282,IMU,0.06,-0.06,7.75,7.75
148166,563382,IMU,0.08,-0.07,7.76,7.76
148266,563482,IMU,0.10,-0.08,7.73,7.73
148448,563663,IMU,0.04,-0.08,7.74,7.74
148466,563682,IMU,0.05,-0.09,7.78,7.78
148566,563782,IMU,0.07,-0.08,7.76,7.76
148666,563882,IMU,0.07,-0.10,7.75,7.75
148766,563982,IMU,0.05,-0.07,7.74,7.74
148866,564082,IMU,0.04,-0.07,7.76,7.76
148966,564182,IMU,0.04,-0.06,7.74,7.74
149066,564282,IMU,0.05,-0.08,7.74,7.74
149166,564382,IMU,0.07,-0.06,7.72,7.72
149266,564482,IMU,0.06,-0.07,7.73,7.73
149366,564582,IMU,0.07,-0.06,7.74,7.74
149466,564682,IMU,0.07,-0.07,7.78,7.78
149566,564782,IMU,0.05,-0.07,7.73,7.73
149666,564882,IMU,0.05,-0.09,7.75,7.75
149766,564982,IMU,0.07,-0.07,7.72,7.72
149866,565082,IMU,0.06,-0.08,7.74,7.74
149966,565182,IMU,0.06,-0.07,7.73,7.73
150066,565282,IMU,0.06,-0.11,7.73,7.73
150166,565382,IMU,0.04,-0.08,7.74,7.74
150266,565482,IMU,0.06,-0.09,7.77,7.77
150448,565663,IMU,0.06,-0.07,7.74,7.74
150466,565682,IMU,0.07,-0.08,7.76,7.76
150566,565782,IMU,0.09,-0.10,7.74,7.74
150666,565882,IMU,0.06,-0.08,7.75,7.76
150766,565982,IMU,0.06,-0.08,7.75,7.75
150866,566082,IMU,0.05,-0.11,7.74,7.74
150966,566182,IMU,0.06,-0.09,7.72,7.72
151066,566282,IMU,0.08,-0.08,7.78,7.78
151166,566382,IMU,0.07,-0.10,7.72,7.72
151266,566482,IMU,0.06,-0.10,7.71,7.71
151366,566582,IMU,0.05,-0.05,7.75,7.75
151466,566682,IMU,0.07,-0.07,7.73,7.73
151566,566782,IMU,0.05,-0.07,7.71,7.71
151666,566882,IMU,0.09,-0.09,7.80,7.80
151766,566982,IMU,0.07,-0.09,7.80,7.80
151866,567082,IMU,0.01,-0.09,7.74,7.74
151966,567182,IMU,0.03,-0.04,7.75,7.75
152066,567282,IMU,0.04,-0.03,7.75,7.75
152166,567382,IMU,0.07,-0.06,7.77,7.77
152266,567482,IMU,0.05,-0.09,7.71,7.71
152448,567663,IMU,0.05,-0.11,7.75,7.75
152466,567682,IMU,0.06,-0.09,7.72,7.72
152566,567782,IMU,0.06,-0.07,7.76,7.76
152666,567882,IMU,0.06,-0.09,7.75,7.75
152766,567982,IMU,0.06,-0.09,7.74,7.74
152866,568082,IMU,0.05,-0.08,7.74,7.74
152966,568182,IMU,0.06,-0.09,7.75,7.75
153066,568282,IMU,0.07,-0.10,7.74,7.74
153166,568382,IMU,0.06,-0.09,7.76,7.77
153266,568482,IMU,0.04,-0.08,7.74,7.74
153366,568582,IMU,0.03,-0.07,7.76,7.76
153466,568682,IMU,0.03,-0.08,7.75,7.75
153566,568782,IMU,0.04,-0.07,7.72,7.72
153666,568882,IMU,0.02,-0.08,7.70,7.70
153766,568982,IMU,0.02,-0.07,7.73,7.73
153866,569082,IMU,0.06,-0.06,7.78,7.78
153966,569182,IMU,0.04,-0.11,7.72,7.72
154066,569282,IMU,0.04,-0.08,7.71,7.71
154166,569382,IMU,0.04,-0.08,7.76,7.76
154266,569482,IMU,0.06,-0.07,7.75,7.75
154448,569663,IMU,0.06,-0.07,7.76,7.76
154466,569682,IMU,0.03,-0.08,7.73,7.73
154566,569782,IMU,0.05,-0.09,7.78,7.78
154666,569882,IMU,0.05,-0.06,7.73,7.73
154766,569982,IMU,0.03,-0.07,7.79,7.79
154866,570082,IMU,0.06,-0.08,7.74,7.74
154966,570182,IMU,0.04,-0.07,7.76,7.76
155066,570282,IMU,0.06,-0.06,7.68,7.68
155166,570382,IMU,0.08,-0.10,7.78,7.79
155266,570482,IMU,0.07,-0.08,7.73,7.73
155366,570582,IMU,0.06,-0.07,7.76,7.76
155466,570682,IMU,0.05,-0.07,7.76,7.76
155566,570782,IMU,0.05,-0.09,7.71,7.71
155666,570882,IMU,0.07,-0.10,7.75,7.75
155766,570982,IMU,0.06,-0.10,7.77,7.77
155866,571082,IMU,0.06,-0.08,7.74,7.74
155966,571182,IMU,0.06,-0.06,7.77,7.77
156066,571282,IMU,0.05,-0.06,7.74,7.74
156166,571382,IMU,0.03,-0.07,7.75,7.75
156266,571482,IMU,0.06,-0.08,7.72,7.72
156448,571663,IMU,0.06,-0.09,7.75,7.75
156466,571682,IMU,0.07,-0.09,7.73,7.73
156566,571782,IMU,0.06,-0.06,7.73,7.73
156666,571882,IMU,0.07,-0.09,7.75,7.75
156766,571982,IMU,0.08,-0.10,7.76,7.76
156866,572082,IMU,0.06,-0.08,7.74,7.74
156966,572182,IMU,0.05,-0.06,7.75,7.75
157066,572282,IMU,0.04,-0.08,7.74,7.74
157166,572382,IMU,0.06,-0.08,7.75,7.75
157266,572482,IMU,0.05,-0.07,7.75,7.75
157366,572582,IMU,0.07,-0.07,7.76,7.76
157466,572682,IMU,0.06,-0.08,7.79,7.79
157566,572782,IMU,0.04,-0.08,7.72,7.72
157666,572882,IMU,0.05,-0.08,7.75,7.75
157766,572982,IMU,0.06,-0.07,7.74,7.74
157866,573082,IMU,0.05,-0.08,7.77,7.77
157966,573182,IMU,0.06,-0.08,7.73,7.73
158066,573282,IMU,0.05,-0.08,7.77,7.77
158166,573382,IMU,0.07,-0.07,7.74,7.74
158266,573482,IMU,0.06,-0.07,7.73,7.73
158448,573663,IMU,0.07,-0.08,7.71,7.71
158466,573682,IMU,0.05,-0.07,7.76,7.76
158566,573782,IMU,0.07,-0.06,7.75,7.75
158666,573882,IMU,0.06,-0.06,7.75,7.75
158766,573982,IMU,0.06,-0.07,7.74,7.74
158866,574082,IMU,0.07,-0.10,7.75,7.75
158966,574182,IMU,0.08,-0.09,7.75,7.75
159066,574282,IMU,0.06,-0.10,7.70,7.70
159166,574382,IMU,0.08,-0.08,7.73,7.73
159266,574482,IMU,0.04,-0.08,7.72,7.72
159366,574582,IMU,0.08,-0.10,7.75,7.76
159466,574682,IMU,0.06,-0.07,7.76,7.76
159566,574782,IMU,0.09,-0.09,7.71,7.71
159666,574882,IMU,0.04,-0.09,7.61,7.61
159766,574982,IMU,-0.07,-0.06,7.52,7.52
159866,575082,IMU,-0.35,0.13,7.46,7.47
159966,575182,IMU,-0.21,0.27,7.75,7.75
160066,575282,IMU,-0.09,0.12,7.61,7.61
160166,575382,IMU,-0.18,0.36,7.83,7.84
160266,575482,IMU,-0.21,0.41,7.95,7.96
160448,575663,IMU,-0.52,0.57,7.56,7.60
160466,575682,IMU,-0.15,0.13,7.34,7.34
160566,575782,IMU,-0.36,0.31,7.73,7.75
160666,575882,IMU,-0.30,0.11,7.74,7.75
160766,575982,IMU,-0.59,0.21,7.74,7.76
160866,576082,IMU,-0.48,0.17,7.69,7.71
160966,576182,IMU,-0.45,0.23,7.67,7.69
161066,576282,IMU,-0.51,0.20,7.77,7.79
161166,576382,IMU,-0.47,0.21,7.68,7.70
161266,576482,IMU,-0.55,0.14,7.50,7.52
161366,576582,IMU,-0.49,0.17,7.68,7.69
161466,576682,IMU,-0.50,0.20,7.70,7.72
161566,576782,IMU,-0.51,0.19,7.74,7.76
161666,576882,IMU,-0.71,0.09,7.53,7.57
161766,576982,IMU,-0.09,0.23,7.68,7.68
161866,577082,IMU,-0.41,0.18,7.74,7.75
161966,577182,IMU,-0.04,0.15,7.58,7.58
162066,577282,IMU,0.06,0.14,7.74,7.74
162166,577382,IMU,0.14,0.17,7.77,7.77
162266,577482,IMU,0.12,0.16,7.75,7.76
162507,577724,IMU,0.00,0.00,0.00,0.00
162566,577782,IMU,0.00,0.00,0.00,0.00
162666,577882,IMU,0.00,0.00,0.00,0.00
162766,577982,IMU,0.00,0.00,0.00,0.00
162866,578082,IMU,0.00,0.00,0.00,0.00
162966,578182,IMU,0.00,0.00,0.00,0.00
163066,578282,IMU,0.00,0.00,0.00,0.00
163166,578382,IMU,0.00,0.00,0.00,0.00
163266,578482,IMU,0.00,0.00,0.00,0.00
163366,578582,IMU,0.00,0.00,0.00,0.00
163466,578682,IMU,0.00,0.00,0.00,0.00
163566,578782,IMU,0.00,0.00,0.00,0.00
163666,578882,IMU,0.00,0.00,0.00,0.00
163766,578982,IMU,0.00,0.00,0.00,0.00
163866,579082,IMU,0.00,0.00,0.00,0.00
163966,579182,IMU,0.00,0.00,0.00,0.00
164066,579282,IMU,0.00,0.00,0.00,0.00
164166,579382,IMU,0.00,0.00,0.00,0.00
164266,579482,IMU,0.00,0.00,0.00,0.00
164448,579663,IMU,0.00,0.00,0.00,0.00
164466,579682,IMU,0.00,0.00,0.00,0.00
164566,579782,IMU,0.00,0.00,0.00,0.00
